书记,宁夏回族自治区,3,宁夏回族自治区自治区体育局党组,宁夏回族自治区体育局党组
 局长。,宁夏回族自治区,3,宁夏回族自治区自治区体育局党组,宁夏回族自治区体育局党组
 自治区水利厅水土保持处主任科员；,-1,5,自治区水利厅水土保持处,自治区水利厅
 自治区水利厅水土保持局副局长；,-1,5,自治区水利厅水土保持局,自治区水利厅
 自治区水利厅水土保持局局长；,-1,5,自治区水利厅水土保持局,自治区水利厅
 自治区水利厅农村水利处处长；,-1,5,自治区水利厅农村水利处,自治区水利厅
 江西省高级人民法院刑事审判第一庭庭长,江西省,7,江西省高级人民法院刑事审判第一庭,江西省高级人民法院
市纪委书记,上海市,1,市纪委,纪委
 任浙江省新昌县人大常委会主任,浙江省,4,浙江省新昌县人大常委会,浙江省新昌县委
 任湖南省公安厅政治部干部处副处长；,湖南省,6,湖南省公安厅政治部干部处,湖南省公安厅
 任湖南省公安厅政治部人事处处长；,湖南省,6,湖南省公安厅政治部人事处,湖南省公安厅
 任湖南省公安厅纪委副书记,湖南省,2,湖南省公安厅纪委,湖南省公安厅
 任湖南省公安厅刑侦总队政委；,湖南省,4,湖南省公安厅刑侦总队,湖南省公安厅
市公安局局长,荆州市公安县,1,市公安局,公安局
 市公安局局长,荆州市公安县,1,市公安局,公安局
 任湖南省公安厅治安管理总队总队长,湖南省,6,湖南省公安厅治安管理总队,湖南省公安厅
市委组织部部长；,江苏省,2,市委组织部,组织部
 任中共江苏省泗阳县委副书记,江苏省,2,中共江苏省泗阳县委,江苏省泗阳县委
 任中共江苏省泗阳县委副书记,江苏省,2,中共江苏省泗阳县委,江苏省泗阳县委
 任中共江苏省泗阳县委书记,江苏省,2,中共江苏省泗阳县委,江苏省泗阳县委
 任中共江苏省泗阳县委书记；,江苏省,2,中共江苏省泗阳县委,江苏省泗阳县委
监察局纪检监察室主任。,-1,3,监察局纪检监察室,纪检监察室
地方司综合处副处长,-1,3,地方司综合处,综合处
办公室主任,-1,3,地方司综合处,综合处
 攸县国土局工作；,-1,1,攸县国土局,县国土局
 任攸县银坑乡党委副书记,-1,2,攸县银坑乡党委,银坑乡党委
 任攸县城关镇党委副书记；,拉萨市城关区,3,攸县城关镇党委,城关镇委
统战部部长；,-1,1,统战部,统战
 河南省财政厅预算处副主任科员,河南省,3,河南省财政厅预算处,河南省财政厅
主任科员,河南省,3,河南省财政厅预算处,河南省财政厅
 河南省财政厅预算处副处长,河南省,3,河南省财政厅预算处,河南省财政厅
 河南省财政厅预算处处长,河南省,3,河南省财政厅预算处,河南省财政厅
 共青团天水市秦城区委书记；,天水市,3,共青团天水市秦城区委,天水市秦城区委
 挂职担任重庆市北培区林业局副局长,重庆市,3,重庆市北培区林业局,重庆市林业局
 内蒙古自治区达拉特旗党委副书记。,内蒙古自治区,4,内蒙古自治区达拉特旗党委,内蒙古自治区党委
 东莞市财政局外经科科员；,东莞市,3,东莞市财政局外经科,东莞市财政局
 东莞市财政局中企科主办科员；,东莞市,3,东莞市财政局中企科,东莞市财政局
 东莞市财政局中企科副科长；,东莞市,3,东莞市财政局中企科,东莞市财政局
 东莞市财政局监察法规科科长；,东莞市,5,东莞市财政局监察法规科,东莞市财政局
 东莞市财政局社会保障科科长；,东莞市,5,东莞市财政局社会保障科,东莞市财政局
 内蒙古自治区呼和浩特市国家税务局局长,内蒙古自治区,7,内蒙古自治区呼和浩特市国家税务局,内蒙古自治区税务局
 内蒙古自治区地方税务局副局长,内蒙古自治区,2,内蒙古自治区地方税务局,内蒙古自治区税务局
党组成员,内蒙古自治区,2,内蒙古自治区地方税务局,内蒙古自治区税务局
 青海省甘德县委办公室副主任,青海省,5,青海省甘德县委办公室,县委办公室
县团委副书记；,青海省,1,县团委,县委
省委办公厅巡视员,青海省,2,省委办公厅,办公厅
 中国共产党青海省第十三届委员会委员,青海省,5,中国共产党青海省第十三届委员会,青海省第十三届委员会
 当选为越南国会副主席。,-1,2,越南国会,国会
 寿光市沿海经济开发办公室主任,寿光市,1,寿光市沿海经济开发办公室,寿光沿海经济开发办公室
 乳山市政府党组成员,乳山市,2,政府党组,党组
办公室主任,乳山市,2,政府党组,党组
 乳山市委常委,乳山市,3,乳山市委常委,乳山市
办公室主任,乳山市,3,乳山市委常委,乳山市
 乳山市委副书记,乳山市,1,乳山市委,乳山市
办公室主任,乳山市,1,乳山市委,乳山市
 山东省纪委监察综合室副主任；,山东省,5,山东省纪委监察综合室,山东省纪委
 山东省纪委监察综合室主任；,山东省,5,山东省纪委监察综合室,山东省纪委
 阳谷县委办公室办事员；,聊城市阳谷县,3,阳谷县委办公室,阳谷县委
 聊城地委办公室干事；,聊城市,3,聊城地委办公室,聊城地委
 聊城地委办公室副科级秘书；,聊城市,3,聊城地委办公室,聊城地委
 聊城地委办公室正科级秘书；,聊城市,3,聊城地委办公室,聊城地委
 阳谷县计委主任,聊城市阳谷县,1,阳谷县计委,阳谷县委
 阳谷县委常委,聊城市阳谷县,2,阳谷县委常委,阳谷县委
常务副县长,聊城市阳谷县,2,阳谷县委常委,阳谷县委
市第十四届人大代表,-1,1,市第十四届人大,市十四届人大
 共青团成都市金牛区委办公室主任,成都市,3,共青团成都市金牛区委办公室,共青团成都市金牛区委
成都市金牛区委办公室副局级秘书,成都市,3,成都市金牛区委办公室,成都市金牛区委
成都市金牛区委组织部副部长,成都市,3,成都市金牛区委组织部,成都市金牛区委
成都市金牛区委组织部副部长,成都市,3,成都市金牛区委组织部,成都市金牛区委
成都市金牛区委组织部副部长,成都市,3,成都市金牛区委组织部,成都市金牛区委
 区人力资源和社会保障局党组书记,桂林市资源县,3,区人力资源和社会保障局党组,人力资源和社会保障局
局长,桂林市资源县,3,区人力资源和社会保障局党组,人力资源和社会保障局
 —成都市金牛区人大常委会党组成员,成都市,5,成都市金牛区人大常委会党组,成都市人大常委会
副主任,成都市,5,成都市金牛区人大常委会党组,成都市人大常委会
党工委委员,山东省,1,党工委,党委
党工委委员,山东省,1,党工委,党委
 借用在省纠风办公室工作,-1,3,省纠风办公室,办公室
 海南省港航监督局办公室科员,海南省,3,海南省港航监督局办公室,海南省港航监督局
 临高县委常委,东方市临高县,2,临高县委常委,临高县委
 海口市住房和城乡建设局副局长,海口市,5,海口市住房和城乡建设局,海口市建设局
党组成员,海口市,5,海口市住房和城乡建设局,海口市建设局
 海口市住房和城乡建设局局长,海口市,5,海口市住房和城乡建设局,海口市建设局
 任海南省人大财经委员会副主任委员。,海南省,5,海南省人大财经委员会,海南省人大
 任海南省人大常委会机关巡视员,海南省,3,海南省人大常委会,海南省人大
 巴中市交通运输局党委委员,巴中市,2,巴中市交通运输局党委,巴中市交通局党委
副局长,巴中市,2,巴中市交通运输局党委,巴中市交通局党委
 中方县委常委,怀化市中方县,2,中方县委常委,中方县委
 深圳市公安局治安巡警支队治安管理处处长,深圳市,6,深圳市公安局治安巡警支队治安管理处,深圳市公安局治安管理处
 年起负责山东省文化市场统计工作。历任山东省文化厅文化市场处主任科员,山东省,5,山东省文化厅文化市场处,山东省文化厅
 挂职任国家开发银行信贷管理局局长助理；,-1,5,国家开发银行信贷管理局,国家开发银行
 挂职任国家知识产权局保护协调司副司长；,-1,5,国家知识产权局保护协调司,国家知识产权局
 信阳市人民政府秘书长,信阳市,3,信阳市人民政府,人民政府
办公室主任。,信阳市,3,信阳市人民政府,人民政府
 任中共北京市纪律检查委员会,北京市,2,中共北京市纪律检查委员会,北京市纪律检查委员会
 借调中央组织部干部二局工作；,-1,2,中央组织部,组织部
 在最高人民检察院政治部综合处挂职任副处长,-1,3,最高人民检察院政治部,最高人民检察院
 四川省人民检察院政治部副主任,四川省,3,四川省人民检察院政治部,四川省人民检察院
 雅安市和龙乡党委副书记,雅安市,2,龙乡党委,党委
 雅安市和龙乡党委副书记,雅安市,2,龙乡党委,党委
 雅安市和龙乡党委书记,雅安市,2,龙乡党委,党委
 四川省阿坝州委常委,四川省,2,四川省阿坝州委常委,四川省阿坝州委
雨城区人大常委会主任；,雅安市雨城区,2,雨城区人大常委会,区人大常委会
 中共汉源县委书记；,雅安市汉源县,2,中共汉源县委,汉源县委
中共汉源县委书记；,雅安市汉源县,2,中共汉源县委,汉源县委
 任汶川县委副书记,-1,2,汶川县委,县委
县人民政府代理县长；,-1,2,汶川县委,县委
 至今任汶川县委副书记,-1,2,汶川县委,县委
 阿坝州教委工作,-1,1,阿坝州教委,阿坝州委
 中共阿坝州委办公室综合调研科科长,-1,5,中共阿坝州委办公室综合调研科,中共阿坝州委办公室
 红原县委副书记,-1,2,红原县委,县委
县长,-1,2,红原县委,县委
－红原县委副书记,-1,2,红原县委,县委
县长第十,-1,2,红原县委,县委
十一届州人大代表,-1,1,十一届州人大,十一届人大
 新市区委副书记,-1,2,新市区委,区委
市监察局第一分局局长,成都市,4,市监察局第一分局,市监察局
 贵阳市土地管理局土地勘察规划所副所长,贵阳市,7,贵阳市土地管理局土地勘察规划所,贵阳市土地管理局
 贵阳市土地管理局征地管理办公室主任,贵阳市,7,贵阳市土地管理局征地管理办公室,贵阳市土地管理局
 丰宁满族自治县体改委科员,承德市丰宁满族自治县,2,丰宁满族自治县体改委,丰宁满族自治县委
 建议任省纪委副书记,-1,1,省纪委,纪委
 任云南省公安厅技侦总队总队长,云南省,4,云南省公安厅技侦总队,云南省公安厅
 任共青团荆州地委宣传部部长,荆州市荆州区,3,共青团荆州地委宣传部,共青团荆州地委
 任荆州公安局局长,荆州市公安县,2,荆州公安局,公安局
市公安局局长,荆州市公安县,1,市公安局,公安局
市公安局局长,荆州市公安县,1,市公安局,公安局
车队队长,-1,1,车队,队
 四川省阿坝州委常委,四川省,2,四川省阿坝州委常委,四川省阿坝州委
 四川省阿坝州委常委,四川省,2,四川省阿坝州委常委,四川省阿坝州委
 四川省阿坝州委常委,四川省,2,四川省阿坝州委常委,四川省阿坝州委
四川省第十一届纪律检查委员会委员,四川省,4,四川省第十一届纪律检查委员会,十一届纪律检查委员会
 挂任省科技厅政策法规处副处长,-1,4,省科技厅政策法规处,政策法规处
 任公安县胡家场乡党委委员,荆州市公安县,3,公安县胡家场乡党委,胡家场乡党委
党政办主任；,荆州市公安县,3,公安县胡家场乡党委,胡家场乡党委
 中共内江市纪委常委,内江市,2,中共内江市纪委常委,中共内江市纪委
六届人大代表,-1,2,六届人大,人大
三届纪委委员。,-1,2,三届纪委,纪委
起曾任市委组织部部务会议成员,-1,2,市委组织部,组织部
 起曾任市政府办公室党组成员,-1,3,市政府办公室党组,市政府党组
副主任,-1,3,市政府办公室党组,市政府党组
 在九寨沟县委办公室工作,-1,3,九寨沟县委办公室,九寨沟县委
 任州政府办公室秘书科副主任科员；,-1,1,任州政府办公室秘书科,州政府办公室秘书科
 任州政府办公室秘书科主任科员；,-1,1,任州政府办公室秘书科,州政府办公室秘书科
 任州政府办公室秘书科副科长；,-1,1,任州政府办公室秘书科,州政府办公室秘书科
 任九寨沟县委常委,-1,2,九寨沟县委常委,九寨沟县委
组织部长；,-1,2,九寨沟县委常委,九寨沟县委
 任松潘县委副书记,-1,2,松潘县委,县委
 宾县政府办公室秘书,-1,1,宾县政府办公室,县政府办公室
 宾县政府办公室秘书,-1,1,宾县政府办公室,县政府办公室
 宾县司法局副局长,-1,1,宾县司法局,县司法局
 宾县政协副主席,-1,1,宾县政协,县政协
 任天水市人民政府党组成员,天水市,4,天水市人民政府党组,市政府党组
 任天水市人民政府党组成员,天水市,4,天水市人民政府党组,市政府党组
 任天水市人民政府党组成员,天水市,4,天水市人民政府党组,市政府党组
 松阳县古市镇党委副书记,丽水市松阳县,4,松阳县古市镇党委,松阳县委
 松阳县望松乡党委副书记,丽水市松阳县,4,松阳县望松乡党委,松阳县委
 宁夏回族自治区财政厅办公室科员,宁夏回族自治区,3,宁夏回族自治区财政厅办公室,宁夏回族自治区财政厅
 宁夏回族自治区财政厅预算处副主任科员,宁夏回族自治区,3,宁夏回族自治区财政厅预算处,宁夏回族自治区财政厅
 宁夏回族自治区财政厅预算处助理调研员,宁夏回族自治区,3,宁夏回族自治区财政厅预算处,宁夏回族自治区财政厅
 中卫市人民政府党组成员,中卫市,3,中卫市人民政府党组,中卫市政府党
 中共中央对外联络部八局西欧局）局长,-1,2,中共中央对外联络部八局西欧局,中共中央对外联络部西欧局
 任中共新安县委副书记,洛阳市新安县,2,中共新安县委,新安县委
 宁夏回族自治区经济和信息化委员会副主任,宁夏回族自治区,4,宁夏回族自治区经济和信息化委员会,宁夏回族自治区经济委员会
党组成员,宁夏回族自治区,4,宁夏回族自治区经济和信息化委员会,宁夏回族自治区经济委员会
 宁夏回族自治区环境保护厅党组书记,宁夏回族自治区,4,宁夏回族自治区环境保护厅党组,宁夏回族自治区环保厅
厅长,宁夏回族自治区,4,宁夏回族自治区环境保护厅党组,宁夏回族自治区环保厅
 --宁夏回族自治区经济和信息化委员会主任,宁夏回族自治区,6,--宁夏回族自治区经济和信息化委员会,宁夏回族自治区经济委员会
青年工作部部长,-1,2,青年工作部,工作部
青年工作部部长,-1,2,青年工作部,工作部
 广西柳州市经贸委经济运行室科员,柳州市,5,广西柳州市经贸委经济运行室,广西柳州市经贸委
 广西柳州市经委经济运行室副主任,柳州市,5,广西柳州市经委经济运行室,广西柳州市经委
 广西柳州市经委经济运行室主任,柳州市,5,广西柳州市经委经济运行室,广西柳州市经委
县人民政府县长,柳州市柳城县,1,县人民政府,人民政府
市人民政府党组副书记；,岳阳市,3,市人民政府党组,人民政府
市人民政府党组副书记；,岳阳市,3,市人民政府党组,人民政府
市人民政府党组副书记,岳阳市,3,市人民政府党组,人民政府
科员。,北京市海淀区,3,海淀区委宣传部,海淀区委
副主任科员。,北京市海淀区,3,海淀区委宣传部,海淀区委
主任科员。,北京市海淀区,3,海淀区委宣传部,海淀区委
副部长。,北京市海淀区,3,海淀区委宣传部,海淀区委
任大队共青团委副书记,-1,1,共青团委,共青团
民兵排长；,-1,1,共青团委,共青团
 军坦克团司令部副连级参谋；,-1,3,军坦克团司令部,团司令部
 军坦克团三营八连连长；,-1,4,军坦克团三营八连,军坦克团
旅党委委员；,-1,1,旅党委,党委
旅党委常委,-1,1,旅党委,党委
 --濮阳市公安局副局长,濮阳市,2,--濮阳市公安局,濮阳市公安局
任安徽省国家税务局人事处处长,安徽省,2,安徽省国家税务局人事处,安徽省国税局人事处
 年外交部亚非司随员,-1,3,外交部亚非司,外交部
 年外交部亚非司副司长,-1,3,外交部亚非司,外交部
 年外交部亚非司司长,-1,3,外交部亚非司,外交部
 四川省重庆市沙坪坝区人民检察院办事员,四川省,7,四川省重庆市沙坪坝区人民检察院,四川省人民检察院
 四川省重庆市沙坪坝区人民检察院科员,四川省,7,四川省重庆市沙坪坝区人民检察院,四川省人民检察院
 四川省重庆市沙坪坝区人民检察院反贪局副局长,四川省,8,四川省重庆市沙坪坝区人民检察院反贪局,四川省人民检察反贪局
新疆农科院情报研究所助理编辑;,安宁渠试验场,5,新疆农科院情报研究所,新疆农科院
 至2010年7任自治区国税局机关服务中心主任；,-1,6,自治区国税局机关服务中心,机关服务中心
任国家税务总局政策法规司综合处处长；,-1,6,国家税务总局政策法规司综合处,政策法规司综合处
任内蒙古自治区国家税务局党组副书记,内蒙古自治区,4,内蒙古自治区国家税务局党组,内蒙古自治区税务局
副局长；,内蒙古自治区,4,内蒙古自治区国家税务局党组,内蒙古自治区税务局
任内蒙古自治区国家税务局党组书记,内蒙古自治区,4,内蒙古自治区国家税务局党组,内蒙古自治区税务局
局长,内蒙古自治区,4,内蒙古自治区国家税务局党组,内蒙古自治区税务局
团工委书记；,十堰市,1,团工委,团委
 任竹山县委办公室科员,十堰市竹山县,3,竹山县委办公室,竹山县委
副科长；,十堰市竹山县,3,竹山县委办公室,竹山县委
 任竹山县委政研室副主任；,十堰市竹山县,3,竹山县委政研室,竹山县委
 任竹山县深河乡党委书记；,十堰市竹山县,4,竹山县深河乡党委,竹山县委
 任竹山县擂鼓镇党委书记；,十堰市竹山县,4,竹山县擂鼓镇党委,竹山县委
 任竹山县擂鼓镇党委书记,十堰市竹山县,4,竹山县擂鼓镇党委,竹山县委
 任竹山县擂鼓镇党委书记；,十堰市竹山县,4,竹山县擂鼓镇党委,竹山县委
 任竹山县县委常委,十堰市竹山县,3,竹山县县委常委,竹山县委
 任中共竹溪县委常委,十堰市竹溪县,4,中共竹溪县委常委,竹溪县委
 历任敬仲镇党委副书记,-1,2,敬仲镇党委,镇党委
镇长,-1,2,敬仲镇党委,镇党委
 任中共石楼县委常委,吕梁市石楼县,4,中共石楼县委常委,石楼县委
办公室主任；,吕梁市石楼县,4,中共石楼县委常委,石楼县委
 任中共石楼县委副书记；,吕梁市石楼县,2,中共石楼县委,石楼县委
 任中共石楼县委副书记,吕梁市石楼县,2,中共石楼县委,石楼县委
 任中共交口县委副书记,吕梁市交口县,2,中共交口县委,交口县委
 任中共交口县委书记。,吕梁市交口县,2,中共交口县委,交口县委
 湟中县委常委,西宁市湟中县,2,湟中县委常委,湟中县委
 市人民政府市长,格尔木市,1,市人民政府,人民政府
 华宁县经贸委副主任,玉溪市华宁县,1,华宁县经贸委,华宁县经委
州公安局局长,荆州市公安县,1,州公安局,公安局
 州公安局局长,荆州市公安县,1,州公安局,公安局
 州公安局局长,荆州市公安县,1,州公安局,公安局
 维西县教育局工作,-1,2,维西县教育局,县教育局
 迪庆州委组织部干部科副科长,-1,3,迪庆州委组织部干部科,迪庆州委组织部
 迪庆州委组织部干部科科长,-1,3,迪庆州委组织部干部科,迪庆州委组织部
 维西县委副书记,-1,2,维西县委,县委
代理县长,-1,2,维西县委,县委
 维西县委副书记,-1,2,维西县委,县委
县长,-1,2,维西县委,县委
 迪庆州人民政府副州长,-1,2,迪庆州人民政府,州人民政府
 成都龙泉驿区委委员,成都市龙泉驿区,2,成都龙泉驿区委,龙泉驿区委
党政办副主任；,-1,1,党政办,党办
 张铺镇党委组织干事,-1,2,张铺镇党委,镇党委
 张铺镇党委委员,-1,2,张铺镇党委,镇党委
 釜山镇党委委员,-1,2,釜山镇党委,镇党委
组织部长；,-1,2,釜山镇党委,镇党委
 釜山镇党委副书记；,-1,2,釜山镇党委,镇党委
 釜山镇党委副书记,-1,2,釜山镇党委,镇党委
镇长；,-1,2,釜山镇党委,镇党委
 年釜山镇党委书记,-1,2,釜山镇党委,镇党委
镇长；,-1,2,釜山镇党委,镇党委
 金集镇党委书记；,-1,2,金集镇党委,镇党委
铜城镇党委副书记,-1,2,铜城镇党委,镇党委
 主持政府全面工作；,-1,2,铜城镇党委,镇党委
 铜城镇党委副书记,-1,2,铜城镇党委,镇党委
镇长,-1,2,铜城镇党委,镇党委
 留校任历史系团总支书记；,-1,3,历史系团总支,团总支
 任院德育教研室副主任；,-1,3,院德育教研室,教研室
 宣传统战部副部长,-1,2,宣传统战部,宣传部
部长；,-1,2,宣传统战部,宣传部
县纪委书记,-1,1,县纪委,纪委
—成都市锦江区委常委,成都市,2,成都市锦江区委常委,成都市锦江区委
 任四川省人事厅专家管理处处长；,四川省,5,四川省人事厅专家管理处,四川省人事厅
 银南地区团委副书记,-1,2,银南地区团委,银南地委
党工委书记,成都市,1,党工委,党委
 任丽江地区行署林业局营林科副科长。,丽江市,3,丽江地区行署林业局营林科,丽江地区行署林业局
 任丽江地区行署林业局资源林政管理站站长。,丽江市,7,丽江地区行署林业局资源林政管理站,丽江地区行署林业局
 四川省交通厅公路局工作；,四川省,3,四川省交通厅公路局,四川省交通厅
 成都市城乡建设委员会副主任,成都市,2,成都市城乡建设委员会,成都市建设委员会
党组成员；,成都市,2,成都市城乡建设委员会,成都市建设委员会
 成都市城乡房产管理局党组成员,成都市,6,成都市城乡房产管理局党组,成都市城管局
副局长；,成都市,6,成都市城乡房产管理局党组,成都市城管局
 至今成都市城乡房产管理局巡视员,成都市,4,成都市城乡房产管理局,成都市城管局
 任党委书记。在何校长的领导下,-1,1,立党委,党委
 任成都市锦江区教育局党组书记,成都市,5,成都市锦江区教育局党组,成都市教育局
局长,成都市,5,成都市锦江区教育局党组,成都市教育局
 湖南黄沙坪铅锌矿工会主席,湖南省,2,湖南黄沙坪铅锌矿工会,湖南黄沙坪铅锌矿
副矿长,湖南省,2,湖南黄沙坪铅锌矿工会,湖南黄沙坪铅锌矿
 湖南黄沙坪铅锌矿矿矿长,湖南省,3,湖南黄沙坪铅锌矿矿矿长,湖南黄沙坪铅锌矿
 在芮城县委宣传部任副部长；,运城市芮城县,3,芮城县委宣传部,芮城县委
 任陌南镇党委书记；,-1,1,南镇党委,镇党委
 调县委组织部工作；,-1,3,调县委组织部,组织部
 张掖市团市委副书记；,张掖市,1,张掖市团市委,张掖市团委
 省委政研室干部；,-1,2,省委政研室,政研室
 省委政研室正科级调研员；,-1,2,省委政研室,政研室
 中共武威市凉州区委副书记；,武威市,2,中共武威市凉州区委,武威市凉州区委
 中共武威市凉州区委常委,武威市,4,中共武威市凉州区委常委,武威市凉州区委
 中共武威市凉州区委常委,武威市,4,中共武威市凉州区委常委,武威市凉州区委
在准旗党委办公室工作,-1,2,准旗党委办公室,党委办公室
 松镇党委书记,-1,1,松镇党委,镇党委
——康县人大常委会副主任,-1,1,康县人大常委会,县人大常委会
 县水利局局长,-1,1,县水利局,水利局
 伊旗党委常委,-1,2,伊旗党委,党委
政府副旗长,-1,2,伊旗党委,党委
伊旗党委副书记,-1,2,伊旗党委,党委
 浙江省衢州市人大常委会副主任,浙江省,5,浙江省衢州市人大常委会,省人大常委会
主持市委组织部和市委党校工作。,-1,2,市委组织部,组织部
旗林业水务局局长；,-1,3,旗林业水务局,水务局
 --旗政协副主席,-1,2,--旗政协,旗政协
监察局教研室副主任；,-1,3,监察局教研室,监察局
 —至今内蒙古苏尼特左旗党委常委,苏尼特左旗,2,内蒙古苏尼特左旗党委常委,内蒙古苏尼特左旗党委
常务副旗长,苏尼特左旗,2,内蒙古苏尼特左旗党委常委,内蒙古苏尼特左旗党委
 凉山州会理县委组织部办公室主任,西昌市会理县,3,凉山州会理县委组织部办公室,凉山州会理县委组织部
部长助理；,西昌市会理县,3,凉山州会理县委组织部办公室,凉山州会理县委组织部
 凉山州教育局副局长；,-1,2,凉山州教育局,州教育局
 凉山州教育局副局长,-1,2,凉山州教育局,州教育局
 宜丰县车上乡党委委员,宜春市宜丰县,4,宜丰县车上乡党委,宜丰县委
组织员；,宜春市宜丰县,4,宜丰县车上乡党委,宜丰县委
 宜丰县芳溪镇党委委员,宜春市宜丰县,4,宜丰县芳溪镇党委,宜丰县委
组织员；,宜春市宜丰县,4,宜丰县芳溪镇党委,宜丰县委
 宜丰县芳溪镇党委副书记；,宜春市宜丰县,4,宜丰县芳溪镇党委,宜丰县委
 宜丰县芳溪镇党委副书记,宜春市宜丰县,4,宜丰县芳溪镇党委,宜丰县委
 宜丰县城乡规划建设局党组书记,宜春市宜丰县,4,宜丰县城乡规划建设局党组,宜丰县建设局党组
局长；,宜春市宜丰县,4,宜丰县城乡规划建设局党组,宜丰县建设局党组
市委组织部副部长；,凯里市,2,市委组织部,组织部
州政府办党组成员；,贵州省,1,州政府办党组,州政府党组
州政府办党组成员,贵州省,1,州政府办党组,州政府党组
市纪委书记。,杭州市,1,市纪委,纪委
市纪委书记,杭州市,1,市纪委,纪委
市委政法委书记。,杭州市,2,市委政法委,政法委
 邮电部办公厅副处级秘书,-1,3,邮电部办公厅,办公厅
 中国工程院办公厅处长,-1,3,中国工程院办公厅,中国工程院
浙江省监察厅驻省体育局监察专员,浙江省,5,浙江省监察厅驻省体育局,浙江省监察厅
起任益农镇党委副书记,-1,2,益农镇党委,镇党委
镇长,-1,2,益农镇党委,镇党委
乡人大主席,-1,1,乡人大,人大
 台州市椒江区委常委,台州市,2,台州市椒江区委常委,台州市椒江区委
区人民政府党组书记,温州市鹿城区,3,区人民政府党组,人民政府
区人民政府党组书记,温州市鹿城区,3,区人民政府党组,人民政府
 海盐县计划经济委员会技术进步科副科长,嘉兴市海盐县,5,海盐县计划经济委员会技术进步科,海盐县计划经济委员会
起任楼塔镇党委书记,-1,2,楼塔镇党委,镇党委
 十一届河南省委政协常委,河南省,3,河南省委政协常委,河南省政协
任吉县县委副书记,-1,2,吉县县委,县委
代县长,-1,2,吉县县委,县委
 县长,-1,2,吉县县委,县委
 任吉县县委书记,-1,2,吉县县委,县委
 市国土环境资源局局长,桂林市资源县,3,市国土环境资源局,国土资源局
政府科技干事,大理市鹤庆县,4,鹤庆县辛屯镇党委,鹤庆县委
 共青团鹤庆县委副书记；,大理市鹤庆县,3,共青团鹤庆县委,鹤庆县委
 鹤庆县金墩乡党委副书记,大理市鹤庆县,4,鹤庆县金墩乡党委,鹤庆县委
 鹤庆县金墩乡党委副书记,大理市鹤庆县,4,鹤庆县金墩乡党委,鹤庆县委
 大理白族自治州发展改革委员会副主任,大理白族自治州,6,白族自治州发展改革委员会,白族自治州委
党组成员；,大理白族自治州,6,白族自治州发展改革委员会,白族自治州委
 东营市经贸委技术改造科科员；,东营市,2,东营市经贸委技术改造科,东营市经贸委技术科
 东营经济开发区管理委员会副主任；,东营市东营区,2,东营经济开发区管理委员会,东营经济开发区管委会
 东营经济开发区管理委员会副主任；,东营市东营区,2,东营经济开发区管理委员会,东营经济开发区管委会
 东营市人大常委会副主任,东营市,2,东营市人大常委会,市人大常委会
 东营市人大常委会副主任,东营市,2,东营市人大常委会,市人大常委会
 东营市人大常委会副主任,东营市,2,东营市人大常委会,市人大常委会
 东营市人大常委会副主任,东营市,2,东营市人大常委会,市人大常委会
 年任中共武乡县委副书记；,长治市武乡县,2,中共武乡县委,武乡县委
 任长春市人大常务委员会副主任,长春市,2,长春市人大常务委员会,长春市人大常委会
 起任福建省发展和改革委员会党组成员,福建省,5,福建省发展和改革委员会党组,福建省发改委党组
 --贵州省财政厅副厅长,贵州省,2,--贵州省财政厅,贵州省财政厅
 拉萨市达孜县人民检察院代理检察长,拉萨市,3,拉萨市达孜县人民检察院,拉萨市人民检察院
检察长；,拉萨市,3,拉萨市达孜县人民检察院,拉萨市人民检察院
 任西藏自治区政协秘书长。1-2,西藏自治区,2,西藏自治区政协,自治区政协
 —西藏自治区政协副秘书长,西藏自治区,2,西藏自治区政协,自治区政协
 西藏自治区党委统战部副部长,西藏自治区,3,西藏自治区党委统战部,西藏自治区党委
西藏自治区党委统战部副部长,西藏自治区,3,西藏自治区党委统战部,西藏自治区党委
西藏自治区党委统战部常务副部长,西藏自治区,3,西藏自治区党委统战部,西藏自治区党委
西藏自治区政协党组成员,西藏自治区,4,西藏自治区政协党组,自治区政协
 西藏区政协副主席,-1,2,西藏区政协,区政协
区党委统战部常务副部长,-1,1,区党委统战部,党委统战部
区民宗委主任,-1,2,区民宗委,区委
 —西藏区政协副主席,-1,2,西藏区政协,区政协
区党委统战部常务副部长,-1,1,区党委统战部,党委统战部
 任丹东市政协委员会主席,丹东市,3,丹东市政协委员会,丹东市政协
 任中央纪委驻人力资源和社会保障部纪检组组长,桂林市资源县,8,中央纪委驻人力资源和社会保障部纪检组,人力资源和社会保障部
 内蒙古自治区政府法制局三处副处长；,内蒙古自治区,2,内蒙古自治区政府法制局三处,内蒙古自治区政府法制局
 贵州省黔东南州林业勘察设计队一分队分队长,贵州省,3,贵州省黔东南州林业勘察设计队一分队,贵州省黔东南州林业勘察设计队
领导并主持州政府办公室全面工作,-1,3,州政府办公室,办公室
市政府办公厅党组成员,成都市,3,市政府办公厅党组,办公厅党组
 汉川县政府办公室经济研究科副科长；,汉川市,5,汉川县政府办公室经济研究科,汉川县政府办公室
 汉川县政府办公室政工科副科长；,汉川市,3,汉川县政府办公室政工科,汉川县政府办公室
 汉川县政府办公室体改办主任；,汉川市,3,汉川县政府办公室体改办,汉川县政府办公室
